ug,gr,gi,gz,petroRad_i,petroR50_i,deVAB_i,fracDev_i
1.031061,1.222235,2.022451,2.473059,2.718452,1.306886,0.7452483,0.1881873
0.5597725,1.241821,1.994158,2.384996,3.094517,1.481129,0.8156871,0.4436214
1.542299,0.7534962,1.153772,1.499925,10.8476,4.609669,0.4906981,0.8930103
3.329409,1.632643,2.265133,2.640989,3.903647,1.424925,0.7225641,1.0
2.355581,1.487869,2.030787,2.443783,4.022571,1.733217,0.7732738,1.0
3.942177,1.735233,2.587452,2.920723,2.939411,1.510497,0.6983622,0.905564
1.457922,0.766428,1.178253,1.485198,9.307664,4.162134,0.917964,0.2777899
1.764273,0.9466133,1.361834,1.726608,3.08964,1.343864,0.8521976,1.0
1.214287,0.5125999,0.8061333,1.002476,6.283227,3.401463,0.9170981,0.0
1.218193,1.7579,2.617287,3.114786,4.126503,2.087236,0.8965784,1.0
2.148737,1.647213,2.2376,2.646711,3.343,1.474371,0.6099352,1.0
4.60441,1.293938,1.941343,2.311901,4.885093,2.208284,0.5399095,0.5305508
1.295542,1.357281,1.926023,2.328056,5.167386,2.344864,0.9000043,0.9866415
4.568756,1.471481,2.486692,3.021925,4.188689,4.003548,0.9317137,0.3555661
0.5176601,1.531139,2.352888,2.895796,3.866793,1.900384,0.8105249,0.9423731
1.888308,1.617147,2.650013,3.265745,3.722998,1.557887,0.8164455,1.0
1.360744,1.866318,2.57469,2.899069,2.726456,1.415614,0.8141153,1.0
2.431812,1.729288,2.373978,2.714518,9.787315,1.616472,0.850613,1.0
2.118681,1.798285,2.467403,2.815563,3.303075,1.359016,0.7045429,1.0
2.481039,1.635397,2.341595,2.705288,5.017396,1.844433,0.7750266,1.0
1.139984,1.770708,2.431032,2.896917,3.407669,1.647,0.2645507,0.6516978
1.837782,1.29509,1.796247,2.180281,3.812318,1.748609,0.9999172,1.0
3.023184,1.728909,2.389395,2.748344,4.553858,1.78927,0.8405682,1.0
2.339535,1.850262,2.476278,2.82827,3.701546,1.706961,0.8313044,1.0
1.780104,1.706863,2.354433,2.767874,3.850374,1.833577,0.7806915,0.7672768
4.898088,1.702114,2.362572,2.835968,3.761898,1.655166,0.7950734,1.0
0.4979382,0.5980244,1.023544,1.20623,1.743132,0.874226,0.8525481,1.0
0.1890545,0.6298351,0.9189835,1.347761,2.823927,1.196115,0.9981625,1.0
2.827053,1.62682,2.233576,2.576927,3.183633,1.53593,0.8426489,1.0
1.5196,0.7659569,1.176424,1.505427,3.92744,1.734321,0.4638535,0.899169
1.962357,0.9264612,1.340143,1.688396,8.567223,3.524636,0.7557851,1.0
3.342438,0.8384876,1.692368,2.27512,5.891203,1.834421,0.5647585,1.0
1.818439,0.8821125,1.264605,1.584893,7.179948,2.670334,0.685375,1.0
2.381945,1.54524,2.462006,2.902636,3.150997,1.591223,0.9276365,1.0
0.7508755,1.709299,2.530912,2.995975,2.686445,1.545366,0.6842908,1.0
2.571224,1.842093,2.649654,3.001284,4.798131,1.68867,0.8699847,1.0
4.433046,1.620983,2.456717,2.775734,3.884534,1.883054,0.7707486,1.0
1.347963,0.7879372,1.156706,1.458126,3.669711,1.713318,0.4793188,0.3513357
4.817413,1.430935,2.225258,2.614433,3.837049,1.629048,0.441577,0.9254282
3.021191,1.574615,2.409195,2.928574,5.959834,1.870967,0.7368946,1.0
1.444674,0.7059135,1.052999,1.344265,9.611433,3.969698,0.7971557,0.8226242
1.732901,1.60169,2.284906,2.202398,5.448087,2.433166,0.399895,0.907079
2.050276,0.9166431,1.346756,1.682516,4.121376,1.639158,0.6155486,1.0
2.528339,1.529526,2.092396,2.505457,4.751311,2.076781,0.7619594,0.9886556
1.971672,1.735174,2.366869,2.803417,5.671659,2.532319,0.4567023,0.6154776
1.600046,1.65884,2.344404,2.737984,3.395505,1.364747,0.8449566,0.8563656
2.016541,1.702509,2.304739,2.713207,2.690959,1.256158,0.7198792,0.9265087
1.899353,1.088743,1.541029,1.918268,4.068878,1.724164,0.6533039,1.0
1.076828,0.6502457,0.9892712,1.253504,6.118393,3.033137,0.6541581,0.0
1.202868,0.6040993,0.9808559,1.211906,4.495516,2.186395,0.8616241,0.0
2.517694,1.15276,1.644247,1.986258,5.480984,2.175603,0.6802033,1.0
1.903662,0.7981892,1.136629,1.431325,4.265188,1.964968,0.6805421,0.893019
0.7824306,1.70347,2.90147,3.670162,5.98328,3.034859,0.7613737,0.0
1.062487,0.6379471,1.025309,1.246399,4.071699,2.010877,0.7722303,0.0
1.909168,1.145279,1.59611,1.968757,5.800031,2.546735,0.6531005,0.8576797
1.369724,0.8006229,1.277439,1.604042,3.868443,1.8813,0.7813266,0.6661078
1.968096,1.03051,1.459324,1.812323,4.280589,1.958835,0.197062,0.6576562
1.215763,0.5588741,0.9645329,1.193796,2.920442,1.369935,0.5959243,0.4186915
1.821009,1.006132,1.497763,1.872533,5.942976,2.579798,0.3396125,0.673972
0.9005222,0.5896893,1.004267,1.172407,3.687904,1.861866,0.5051566,0.1055846
1.877005,0.9430313,1.33844,1.695238,3.379224,1.522455,0.6498643,1.0
1.783676,1.015642,1.472092,1.804701,3.92609,1.743637,0.2327926,0.6580376
3.831198,1.653151,2.255735,2.774719,2.323419,1.225305,0.4685138,0.9495096
1.918331,1.126873,1.56946,1.929449,5.616937,2.473234,0.6847747,0.9709356
2.350344,1.718155,2.409348,2.898388,4.824996,1.850672,0.8905852,1.0
2.117802,1.013281,1.492262,1.920078,6.932949,2.751015,0.2675536,0.8615246
1.953894,1.559494,2.314985,2.526539,5.808264,1.413904,0.4034038,0.8730574
1.521818,1.833342,2.516323,3.046707,3.460801,1.487497,0.8124849,1.0
1.720205,0.8556499,1.24811,1.556984,5.257695,2.228534,0.7092069,1.0
3.917194,1.543118,2.351742,2.694201,2.89899,1.315899,0.582484,0.8590416
5.004293,1.689901,2.342651,2.820318,5.025524,1.753241,0.8501011,1.0
5.771324,1.638443,2.39246,2.898537,4.064684,1.868411,0.5921106,0.8915272
1.241745,0.5699081,0.9697037,1.188559,5.430503,2.51722,0.4498485,0.02069253
3.25765,1.631163,2.196543,2.522413,5.860918,2.443588,0.522661,0.9168711
3.67663,1.891003,2.548237,2.972019,2.415628,1.189416,0.2690881,0.6173086
5.427584,1.772493,2.35878,2.755329,3.443793,1.469624,0.7671294,0.7981009
3.892904,1.71439,2.32477,2.599264,5.667658,2.695137,0.3499881,1.0
1.992666,0.8616838,1.276403,1.606091,3.720773,1.688498,0.5772677,0.9699152
4.227612,2.034798,2.694887,2.959387,12.41769,2.241469,0.4740945,1.0
1.777884,0.9395294,1.35722,1.71544,5.744331,2.558636,0.7672581,0.9795694
1.793949,0.8265228,1.219866,1.5435,3.647286,1.635615,0.6580858,0.8295364
1.308126,0.7732906,1.346361,1.752002,4.058136,1.741456,0.7710586,1.0
1.126873,0.6853485,1.047052,1.26045,6.023102,3.10912,0.8968186,0.0
3.820333,1.590561,2.168114,2.540539,4.571314,1.938815,0.4747023,0.9885519
1.208199,0.5240364,0.8673134,1.083435,3.356523,1.60997,0.3450335,0.3562623
4.675995,1.765486,2.386482,2.752312,4.569988,1.992562,0.7743921,1.0
1.957502,1.296215,1.816378,2.142113,3.743019,1.672828,0.7789911,1.0
3.284885,2.020161,2.738003,3.074703,2.865154,1.438557,0.6725242,0.6365645
1.967447,0.8815632,1.293759,1.617127,5.639106,2.392489,0.5773987,1.0
3.227013,1.743702,2.431158,2.854578,4.934293,1.944547,0.6348718,1.0
2.341232,1.554441,2.489855,2.978407,2.736771,1.435628,0.7609594,1.0
0.1761189,1.036364,2.189011,2.380409,3.574865,8.914331,0.3716593,1.0
1.619818,0.8172531,1.170567,1.473074,6.474195,2.709982,0.5411541,0.8933337
1.937849,1.648462,2.3162,2.773682,7.714843,2.381732,0.9997299,1.0
3.19911,1.741493,2.52392,2.974113,3.662096,1.631599,0.8877355,1.0
1.593899,0.6648169,0.9845037,1.21399,10.40865,4.436136,0.8495423,0.9821216
6.1299,1.739147,2.442923,2.900476,3.732828,1.669942,0.6540725,0.9850249
5.315678,1.777447,2.502157,2.938253,5.200692,2.075367,0.7067516,1.0
1.533415,0.7946262,1.155689,1.44195,5.017201,2.208879,0.7597153,0.9582124
1.364372,0.5974636,0.9321766,1.193316,8.879159,4.045903,0.3998829,0.08357587
1.505983,0.7545567,1.254318,1.530142,3.499887,1.696344,0.3680714,0.0
2.023226,0.9041424,1.300922,1.641945,3.026128,1.403822,0.4617769,0.8806632
1.907326,0.9056807,1.317105,1.632673,7.457914,2.839609,0.7944517,1.0
1.079107,0.4184589,0.7335815,0.8600464,3.721276,1.810564,0.6379899,0.3426226
1.883705,0.9730549,1.453886,1.841127,4.143555,1.796785,0.3085342,0.9900272
2.054104,1.624203,2.48177,3.063143,3.985996,1.834132,0.5513942,1.0
1.907223,0.9165535,1.323921,1.629459,12.12978,4.901522,0.6648192,1.0
1.743771,0.9390202,1.371426,1.711498,3.104357,1.454846,0.2918715,0.8879752
1.486628,0.884758,1.313625,1.638592,6.326445,2.602533,0.5102661,1.0
2.115084,1.178011,1.647631,1.989899,4.7867,2.003205,0.6362453,1.0
1.874517,1.109514,1.547035,1.871683,3.424011,1.503043,0.7765844,1.0
0.05735588,1.645737,2.692169,3.064379,5.890787,2.438083,0.6588135,1.0
1.967314,0.9112091,1.317261,1.657539,3.222833,1.454137,0.5831751,0.9485717
1.351192,0.5893822,0.9161797,1.133151,11.0973,5.286346,0.8263029,0.06513943
1.863537,0.9217758,1.317604,1.642921,3.089986,1.406236,0.3890774,1.0
1.789219,0.8300743,1.187799,1.461594,3.531771,1.614924,0.2496318,0.7785183
1.44862,0.7089901,1.134418,1.392237,3.383897,1.503858,0.6774057,1.0
1.734926,0.7935467,1.180701,1.482979,4.791414,2.011136,0.6894459,0.9779812
1.79529,0.9113331,1.327538,1.642359,3.182942,1.44533,0.7500346,1.0
1.597542,0.8254147,1.244822,1.550632,4.671278,2.258615,0.6742223,0.6394656
4.399487,1.693237,2.523403,2.798204,3.581098,1.435708,0.4389068,0.8579578
1.866787,0.9055252,1.330587,1.665754,4.727833,1.888957,0.6182167,1.0
1.584818,0.7971687,1.222964,1.532232,6.725923,3.125937,0.6405582,0.4284146
1.06374,0.664196,1.017399,1.239452,7.309976,3.157612,0.9488977,0.5705563
1.237047,0.6926079,1.05547,1.367561,5.6316,2.656892,0.5549609,0.5018962
1.75778,0.8386307,1.21801,1.519972,3.647856,1.683811,0.6742244,1.0
0.9049282,0.3062992,0.5624142,0.6168289,7.334832,3.442474,0.8499351,0.1182034
1.937031,0.8943882,1.273371,1.636528,2.781979,1.293857,0.8622576,1.0
1.930681,0.9068756,1.315866,1.628399,2.807062,1.335481,0.9519827,1.0
1.837904,0.941124,1.364861,1.718765,7.6571,3.217834,0.4095745,1.0
1.898317,0.8865604,1.271803,1.597328,3.921464,1.754194,0.9154618,1.0
2.083057,1.081377,1.618828,2.018095,4.029364,1.863094,0.4999077,0.8761601
1.028975,1.556866,2.325663,2.746593,3.72323,1.333818,0.8284022,0.9513423
1.756779,0.7987537,1.185789,1.487471,8.125821,3.271073,0.6647093,1.0
1.119463,0.3639565,0.5888805,0.6700363,7.53723,3.518089,0.7998538,0.135991
2.267996,1.392199,1.92646,2.269266,6.747693,2.669707,0.739928,1.0
1.230555,0.5170174,0.8302002,1.003723,6.23753,2.828165,0.79604,0.1667581
1.828426,1.552546,2.077551,2.388956,6.372198,2.562376,0.7678195,1.0
2.116411,1.477903,2.08633,2.443253,3.007264,1.338066,0.7468787,0.984879
1.136686,0.514883,0.8216686,0.998621,4.153525,1.969784,0.7710974,0.2370659
3.638662,1.643711,2.375378,2.790689,4.24605,1.647999,0.7698697,1.0
1.623713,1.637882,2.426197,2.946962,1.880626,0.9757133,0.9996796,0.4071697
4.451101,1.826567,2.758289,3.038113,3.486617,1.150325,0.9598793,0.958579
1.192543,1.169447,1.910038,2.43704,3.194582,1.374239,0.2203453,0.4728247
1.000624,1.671982,2.586067,3.078972,4.729454,1.492572,0.9448056,1.0
3.552927,1.757084,2.449446,2.767075,4.686665,2.413239,0.7366365,1.0
1.991026,1.084539,1.506989,1.830297,4.096197,1.858453,0.3648888,0.6668588
1.945786,1.037844,1.504938,1.858973,3.509369,1.507007,0.7269672,1.0
4.929195,1.820772,2.544882,3.052698,2.373255,1.086922,0.6934369,0.9582631
2.24716,1.687462,2.462767,2.933332,7.417105,2.016914,0.8093878,1.0
1.535866,1.71806,2.380264,2.728928,2.465823,1.139503,0.7241911,1.0
1.62434,0.9473076,1.387362,1.676031,4.507324,1.869235,0.5293277,1.0
2.157957,1.915037,2.700344,3.058674,3.4981,1.67476,0.6124178,0.1368291
0.8066311,0.3455219,0.7509403,0.7940445,14.60447,1.062443,0.6405256,0.3800816
1.056772,0.4552727,0.7535725,0.8691959,4.349539,2.172709,0.6589643,0.0
3.043495,1.873512,2.514057,2.975117,5.65512,2.365065,0.9025899,1.0
2.305126,1.720846,2.3923,2.848883,3.579891,1.600085,0.7846032,0.9502547
0.1618805,0.5553417,1.253475,1.273046,258.3387,1.68939,0.7654318,1.0
1.188173,1.813585,2.703501,3.132162,10.22436,1.945363,0.7796497,1.0
4.620626,1.801434,2.48905,2.765205,2.633337,1.240716,0.8170745,1.0
1.98016,1.065479,1.544411,1.939598,3.922297,1.76679,0.8509607,0.9849883
2.259586,1.611307,2.186058,2.558065,3.423288,1.518281,0.9545975,0.8836378
1.397205,1.789371,2.407465,2.825523,2.877688,1.322422,0.7243385,1.0
1.541693,0.7286167,1.139786,1.446035,6.149301,2.872982,0.2588103,0.0
1.500618,0.717495,1.073968,1.357786,6.230803,3.008343,0.5341395,0.3584743
1.326607,0.8120213,1.231638,1.467951,5.470376,2.548666,0.6228877,0.3204873
2.517153,1.765184,2.485714,2.915604,2.51032,1.364651,0.8245652,1.0
0.9860153,0.3285694,0.4936733,0.6532974,6.60667,2.970295,0.580139,0.1602927
4.675581,1.729095,2.408035,2.867054,3.532732,1.572245,0.7983378,0.9809993
1.649923,1.956751,2.600613,3.039982,3.142393,1.238534,0.7324722,1.0
1.746124,1.839035,2.667866,3.075083,2.525883,1.190968,0.6693119,1.0
5.201426,1.847639,2.540913,2.993698,3.317229,1.448943,0.735913,1.0
5.28093,1.682474,2.374678,2.788641,2.846056,1.183996,0.8080452,0.9623345
1.00568,1.807034,2.433771,2.754801,2.769511,1.284198,0.8063317,0.9622887
0.9170933,1.708223,2.509237,2.935007,2.777805,1.427391,0.5082622,0.7802947
1.78113,0.9351749,1.438444,1.77704,3.069695,1.466426,0.7579105,0.7513061
1.058247,0.3062763,0.5234165,0.6643429,4.87216,2.334862,0.8345201,0.2961454
1.364864,1.064001,1.565516,1.879818,5.919929,2.670921,0.6878369,0.581023
1.475391,1.509388,2.09384,2.489388,5.464323,2.379045,0.5046021,0.3419371
4.776142,1.661411,2.519087,2.988167,3.77179,19.53982,0.8289934,0.3318115
2.624163,1.889997,2.507406,3.032471,3.307549,1.296575,0.7636696,0.9671869
4.750584,1.770235,2.474236,2.94194,2.425536,1.085589,0.8411062,1.0
1.202785,0.5286121,0.8537006,1.05533,4.089759,1.968532,0.6808454,0.0968459
2.550306,1.403719,2.123251,2.550552,1.504221,0.7997268,0.1000083,0.0
1.239843,0.702282,1.040333,1.330313,5.564605,2.612048,0.513537,0.2538835
0.7251301,1.251476,2.167267,2.633461,3.226775,1.527212,0.8423548,0.0
1.501558,1.535719,2.52902,2.97967,3.260886,1.29659,0.6154028,1.0
3.36817,1.741053,2.424772,2.696659,2.79531,1.167654,0.5969996,1.0
1.835398,0.978653,1.376863,1.678299,2.689263,1.247437,0.8548673,1.0
1.582325,0.7754517,1.157139,1.38216,2.877632,1.277353,0.5292941,0.7712532
1.897835,1.563923,2.176207,2.646107,5.420233,2.185376,0.6877123,1.0
2.971933,1.770195,2.437632,2.767197,2.333308,1.154834,0.9688079,0.8531764
1.653406,1.348944,1.860918,2.183727,4.113315,1.699888,0.8634611,1.0
2.863188,1.659307,2.208797,2.532894,2.188337,1.032024,0.5211263,0.5608479
3.638227,1.641043,2.493435,3.185684,2.940982,1.631536,0.8364698,0.6820994
0.921072,1.336269,2.176807,2.669928,2.294266,1.023502,0.7407063,0.8790096
1.753439,0.8914814,1.305967,1.630794,5.184558,2.145298,0.7754199,0.9688205
1.549547,1.456396,2.054173,2.501457,4.178944,1.884927,0.8473651,1.0
1.842644,1.369764,1.911692,2.283787,3.783408,1.601924,0.2869212,0.7699932
2.198511,1.278566,1.768091,2.088827,3.545126,1.586424,0.6878362,1.0
1.105385,0.4668884,0.7514877,0.9636202,8.780917,4.010971,0.2746446,0.0
1.02063,1.818489,2.587023,2.950188,2.791719,1.377208,0.8541679,1.0
3.121237,1.850834,2.583725,3.014124,5.051578,2.074352,0.7421103,1.0
3.170925,1.744787,2.36343,2.736698,3.47849,1.704725,0.6674422,1.0
2.028784,1.700071,2.419451,2.884312,2.762054,1.212124,0.5628767,1.0
1.164946,0.4435101,0.7433224,0.9233818,3.865803,1.822285,0.9999992,0.1079774
1.857143,0.8363209,1.230468,1.502705,7.560039,3.339059,0.5368668,0.573162
1.309261,1.802637,2.768446,3.170303,2.88396,1.332781,0.8615906,1.0
0.7701912,1.885321,2.577806,3.110859,4.632829,2.522266,0.7236227,0.7377172
3.424831,1.741852,2.465662,2.873568,2.436318,1.19821,0.6795248,0.6918216
1.086235,1.825447,2.53566,2.973064,3.668447,1.682458,0.6994301,1.0
1.011787,1.77799,2.534378,2.942812,2.375489,1.131123,0.7779904,0.6991563
0.9752007,1.703596,2.470842,2.842651,3.004212,1.237942,0.746892,1.0
0.8729,0.3751965,0.6376762,0.7128792,3.073058,1.477001,0.8486607,0.1670219
1.33503,0.889267,1.331984,1.630882,3.300575,1.550582,0.692376,0.4119754
1.127817,0.3862534,0.5906715,0.7221775,10.12365,4.383349,0.3195336,0.02236594
1.867849,0.9732037,1.398159,1.744905,4.190701,1.735788,0.7977976,1.0
1.892488,1.13171,1.606457,1.983199,5.206125,2.144832,0.7063339,1.0
1.565041,0.9827156,1.459301,1.825624,4.816357,2.151733,0.346444,0.6090427
1.080967,0.3685856,0.5360813,0.6488495,8.29174,3.716858,0.5917654,0.04464997
1.794611,0.9912434,1.384516,1.693579,3.14053,1.385261,0.6167722,0.9756043
4.630783,1.550074,2.339872,2.626839,1.989228,0.9515898,0.7460861,0.8675937
0.931551,0.3528175,0.5658569,0.6903057,6.368302,2.89344,0.2622394,0.0
1.292377,0.8434391,1.234463,1.446321,8.949877,4.163851,0.7939674,0.7517887
1.449272,1.810623,2.494619,2.849981,3.889219,1.473618,0.5776837,1.0
1.763058,0.9615726,1.403786,1.748154,6.648094,2.88651,0.6450942,1.0
1.829277,1.10914,1.54254,1.860752,3.125891,1.431552,0.7272155,1.0
1.858013,0.9853668,1.415028,1.711708,4.19011,1.827856,0.7842703,0.9772777
1.912521,1.725721,2.315577,2.630829,4.839686,2.075251,0.7999355,1.0
1.927105,0.9259338,1.406387,1.757826,1.80009,0.9110833,0.6581768,0.9160288
1.874125,0.8654556,1.307037,1.620918,4.192012,1.872812,0.9038782,0.4419782
2.699434,1.676037,2.745796,3.194225,5.872918,2.11782,0.4470032,1.0
1.512102,1.718836,2.277561,2.671877,5.408827,2.221643,0.8105626,1.0
1.07892,0.717907,1.244995,1.299765,3.217845,1.470747,0.8985873,1.0
1.340649,0.6120205,0.9534702,1.207657,4.535869,2.209371,0.6081454,0.4111069
4.354156,1.514645,2.078688,2.472446,4.126518,2.034625,0.7161594,0.7251607
5.610794,1.558979,2.112057,2.430883,4.67245,1.97489,0.836326,1.0
1.772432,1.518616,2.054411,2.407436,3.996292,1.732851,0.9573079,1.0
1.997269,0.9116898,1.325129,1.636825,6.187702,2.597807,0.7666896,1.0
1.625704,0.6724615,1.00963,1.25482,3.651624,1.624516,0.782529,0.9824187
1.8694,0.9397774,1.353859,1.72102,2.829769,1.336059,0.432643,0.7982726
2.048004,0.9143295,1.312618,1.63966,3.86218,1.680087,0.6699551,0.9537021
1.958031,1.32984,1.798344,2.143265,3.834626,1.634384,0.6584219,1.0
1.665649,0.8557091,1.307835,1.631733,4.203438,1.810404,0.6233495,0.9307777
1.166759,0.614275,1.026457,1.226757,3.78455,1.715744,0.5395949,0.9811513
1.541639,0.82864,1.347923,1.627424,3.488223,1.749606,0.6439855,0.7253187
1.375456,0.674305,1.083067,1.375891,4.672041,2.309628,0.484859,0.09580932
3.165756,1.682644,2.362143,2.76778,5.038033,1.90376,0.69835,1.0
5.352036,1.763586,2.372429,2.724869,3.817148,1.561484,0.5268927,0.6108497
3.638853,1.545115,2.091284,2.434008,6.38432,2.396572,0.9997668,1.0
1.787085,0.7917252,1.15897,1.405609,4.766465,2.114804,0.8033395,1.0
2.047838,1.741343,2.547358,2.965437,3.673619,1.612702,0.6414042,1.0
1.36965,0.7541637,1.133213,1.377478,5.531885,2.55486,0.7788458,0.5542036
2.024351,1.008634,1.485516,1.848505,12.14011,5.042673,0.8852795,0.970445
4.181519,1.769026,2.538191,2.876654,3.230582,1.440508,0.5329912,1.0
3.643105,1.698845,2.532856,2.810749,2.8264,1.47049,0.9022829,0.8735603
2.240717,1.603401,2.163824,2.510298,5.897457,2.565547,0.5116461,0.9714289
1.883844,0.9333305,1.33271,1.63143,5.953651,2.500378,0.7260171,1.0
2.12484,1.016903,1.461859,1.808508,3.584598,1.678534,0.9716911,1.0
2.03293,1.014725,1.443073,1.788246,7.644015,3.10941,0.8289403,1.0
1.007032,0.4829159,0.8201675,0.9538841,4.066556,1.977823,0.8279868,0.0
0.9141273,0.3112583,0.5450726,0.6742096,5.226274,2.417296,0.5249913,0.09061571
0.2968178,0.1276474,0.4008503,0.7374802,2.841871,1.201475,0.8499638,1.0
3.820127,1.67765,2.282749,2.679794,3.496053,1.487692,0.6999363,0.965731
1.680798,0.8223591,1.267873,1.587108,5.373005,2.261799,0.4073372,1.0
2.257399,1.33433,1.835663,2.154593,6.058597,2.382251,0.9903768,1.0
1.208591,1.743458,2.576628,3.013721,3.048572,1.726688,0.5808999,1.0
1.342157,0.5985947,0.9789028,1.237347,3.576565,1.606055,0.6862132,0.9710906
1.834782,1.143524,1.601883,1.979189,3.820044,1.73775,0.827406,1.0
2.200752,1.261009,1.722797,2.041683,3.518715,1.522142,0.8347076,1.0
1.790229,0.7847652,1.157768,1.435204,21.21578,9.202127,0.6565223,1.0
1.81707,1.284002,1.762981,2.082598,4.334184,2.039459,0.8634377,1.0
1.089949,0.5729809,0.9387493,1.187376,6.186463,3.021599,0.7249224,0.05853985
1.25771,0.5254498,0.8756561,1.06729,9.821902,5.000045,0.484906,0.2582043
1.153675,0.5024471,0.8416443,1.005629,3.970358,1.71416,0.8205491,0.9591392
1.427999,0.6711407,1.05554,1.337141,8.102039,3.992198,0.8614663,0.2025581
1.521305,0.684351,1.044627,1.289582,8.695192,4.221128,0.9745234,0.1547883
1.328676,0.4299774,0.6818771,0.8193092,8.953123,3.483413,0.6099122,0.2023349
1.897911,0.8993435,1.352264,1.650078,2.956417,1.348557,0.2316042,0.971804
1.342911,0.5590515,0.8223867,1.008151,13.26653,6.280348,0.5569375,0.1065515
2.747618,1.636635,2.244892,2.581476,23.51447,2.272002,0.7804493,1.0
1.89599,0.9020519,1.30346,1.623456,5.726337,2.583061,0.9430063,0.8815811
1.971233,1.327145,1.809586,2.088318,7.263249,2.796459,0.8023127,1.0
4.322845,1.73526,2.535686,3.116167,4.311249,1.679627,0.902567,0.8199508
0.5100288,1.64093,2.428576,2.574892,4.039367,1.406926,0.4907506,0.3340899
2.454813,1.638668,2.506979,2.995783,2.671586,1.180629,0.7896755,0.772418
2.493624,1.572512,2.155617,2.460846,6.989284,2.843879,0.7295889,1.0
0.5886879,1.064589,1.601625,2.039661,18.02432,3.592594,0.342508,1.0
0.9321499,0.3540058,0.4989166,0.630312,4.146502,1.989044,0.8047214,0.3039439
1.566555,0.8866463,1.325821,1.620043,6.046663,2.826536,0.7500197,0.1811863
1.672482,0.8053398,1.224482,1.511072,3.439652,1.510396,0.23522,0.6546624
2.146955,1.141615,1.606527,1.944952,4.486908,1.973268,0.7295698,1.0
1.742023,1.694269,2.279743,2.690052,4.168182,1.58269,0.902948,1.0
2.812729,1.759005,2.605293,3.033144,3.986712,1.793621,0.6814401,1.0
1.860661,0.7875195,1.19017,1.479181,3.541521,1.625396,0.6975567,1.0
1.543175,0.7988853,1.230186,1.534122,8.109768,3.577029,0.5353595,0.3733519
1.975176,0.9169321,1.362947,1.702832,6.845006,2.872974,0.2756318,0.7673776
2.212109,1.905251,2.468399,2.807585,6.22009,2.248765,0.9997835,1.0
